Topic,DOI,Probability,Assignments,Characteristic
88,10.2307/40801955,0.00357781753131,2.0,0.437155688838
91,10.2307/40801955,0.00178890876565,1.0,0.265903951905
0,10.2307/40801954,0.002849002849,1.0,0.377433570718
1,10.2307/40801954,0.002849002849,1.0,0.733705593957
3,10.2307/40801954,0.00569800569801,2.0,0.970884646595
4,10.2307/40801954,0.0997150997151,35.0,1.69623739252
9,10.2307/40801954,0.002849002849,1.0,0.667585499913
10,10.2307/40801954,0.00569800569801,2.0,0.55513622264
13,10.2307/40801954,0.002849002849,1.0,0.540173146756
18,10.2307/40801954,0.00569800569801,2.0,1.1476154251
23,10.2307/40801954,0.011396011396,4.0,0.330761622885
29,10.2307/40801954,0.19943019943,70.0,8.98488603274
43,10.2307/40801954,0.148148148148,52.0,5.26923885978
45,10.2307/40801954,0.0598290598291,21.0,5.09996807385
67,10.2307/40801954,0.002849002849,1.0,0.574990377876
75,10.2307/40801954,0.0655270655271,23.0,1.16004542634
76,10.2307/40801954,0.045584045584,16.0,7.89985573349
86,10.2307/40801954,0.139601139601,49.0,3.37911995077
90,10.2307/40801954,0.193732193732,68.0,65.5689577305
92,10.2307/40801954,0.002849002849,1.0,0.216210074981
97,10.2307/40801954,0.002849002849,1.0,0.58669795368
2,10.1007/s10739-015-9401-z,0.00167785234899,8.0,0.411182908333
3,10.1007/s10739-015-9401-z,0.00125838926174,6.0,0.214417267799
4,10.1007/s10739-015-9401-z,0.0406879194631,194.0,0.692135600471
6,10.1007/s10739-015-9401-z,0.000209731543624,1.0,0.0299124710823
7,10.1007/s10739-015-9401-z,0.0406879194631,194.0,8.33428795054
8,10.1007/s10739-015-9401-z,0.000209731543624,1.0,0.0522689633807
9,10.1007/s10739-015-9401-z,0.00566275167785,27.0,1.32691018932
11,10.1007/s10739-015-9401-z,0.00104865771812,5.0,0.211919755846
12,10.1007/s10739-015-9401-z,0.00461409395973,22.0,0.258908462243
13,10.1007/s10739-015-9401-z,0.000419463087248,2.0,0.0795305262213
14,10.1007/s10739-015-9401-z,0.00776006711409,37.0,1.10507869907
18,10.1007/s10739-015-9401-z,0.00104865771812,5.0,0.211206488156
19,10.1007/s10739-015-9401-z,0.00314597315436,15.0,0.441669249043
21,10.1007/s10739-015-9401-z,0.0281040268456,134.0,6.98666334407
22,10.1007/s10739-015-9401-z,0.000209731543624,1.0,0.0286319974311
23,10.1007/s10739-015-9401-z,0.0308305369128,147.0,0.894835751678
25,10.1007/s10739-015-9401-z,0.390520134228,1862.0,65.4052988175
26,10.1007/s10739-015-9401-z,0.00146812080537,7.0,0.273293621624
27,10.1007/s10739-015-9401-z,0.0230704697987,110.0,0.694281140212
29,10.1007/s10739-015-9401-z,0.00188758389262,9.0,0.0850409125642
30,10.1007/s10739-015-9401-z,0.000209731543624,1.0,0.0406910361114
31,10.1007/s10739-015-9401-z,0.0356543624161,170.0,0.805488866025
32,10.1007/s10739-015-9401-z,0.000209731543624,1.0,0.0306750573334
34,10.1007/s10739-015-9401-z,0.0952181208054,454.0,2.53904459769
36,10.1007/s10739-015-9401-z,0.00251677852349,12.0,0.208790027286
37,10.1007/s10739-015-9401-z,0.000209731543624,1.0,0.0550152717763
40,10.1007/s10739-015-9401-z,0.000209731543624,1.0,0.0281065579759
41,10.1007/s10739-015-9401-z,0.000209731543624,1.0,0.0446676143809
43,10.1007/s10739-015-9401-z,0.0333473154362,159.0,1.18607604997
44,10.1007/s10739-015-9401-z,0.000419463087248,2.0,0.045132774214
46,10.1007/s10739-015-9401-z,0.0201342281879,96.0,1.70864842499
47,10.1007/s10739-015-9401-z,0.00566275167785,27.0,0.489416413934
49,10.1007/s10739-015-9401-z,0.000629194630872,3.0,0.0878017009483
52,10.1007/s10739-015-9401-z,0.00419463087248,20.0,0.960078451898
54,10.1007/s10739-015-9401-z,0.000209731543624,1.0,0.0293308828527
55,10.1007/s10739-015-9401-z,0.000419463087248,2.0,0.169966300936
57,10.1007/s10739-015-9401-z,0.000419463087248,2.0,0.117453153822
59,10.1007/s10739-015-9401-z,0.000629194630872,3.0,0.148127289043
62,10.1007/s10739-015-9401-z,0.000209731543624,1.0,0.0370581462814
63,10.1007/s10739-015-9401-z,0.000419463087248,2.0,0.0519026903461
64,10.1007/s10739-015-9401-z,0.00230704697987,11.0,0.31852477819
66,10.1007/s10739-015-9401-z,0.000629194630872,3.0,0.111705847898
67,10.1007/s10739-015-9401-z,0.00167785234899,8.0,0.338626883615
68,10.1007/s10739-015-9401-z,0.00272651006711,13.0,0.140128781788
69,10.1007/s10739-015-9401-z,0.0436241610738,208.0,1.09137991311
70,10.1007/s10739-015-9401-z,0.0532718120805,254.0,2.55987511948
71,10.1007/s10739-015-9401-z,0.000419463087248,2.0,0.08075297935
72,10.1007/s10739-015-9401-z,0.00146812080537,7.0,0.183599816338
73,10.1007/s10739-015-9401-z,0.000419463087248,2.0,0.125486160106
75,10.1007/s10739-015-9401-z,0.0148909395973,71.0,0.263618799877
77,10.1007/s10739-015-9401-z,0.00209731543624,10.0,0.328662922429
79,10.1007/s10739-015-9401-z,0.00104865771812,5.0,0.126183578021
81,10.1007/s10739-015-9401-z,0.00901845637584,43.0,0.43869789292
82,10.1007/s10739-015-9401-z,0.0113255033557,54.0,1.50395423954
85,10.1007/s10739-015-9401-z,0.00125838926174,6.0,0.258227997407
86,10.1007/s10739-015-9401-z,0.0539010067114,257.0,1.30470258098
87,10.1007/s10739-015-9401-z,0.00398489932886,19.0,0.770804118685
89,10.1007/s10739-015-9401-z,0.000419463087248,2.0,0.0497221690333
91,10.1007/s10739-015-9401-z,0.0060822147651,29.0,0.904062282787
92,10.1007/s10739-015-9401-z,0.00188758389262,9.0,0.143248243889
94,10.1007/s10739-015-9401-z,0.00146812080537,7.0,0.213955515914
95,10.1007/s10739-015-9401-z,0.000209731543624,1.0,0.016640746914
99,10.1007/s10739-015-9401-z,0.000209731543624,1.0,0.0706012843915
5,10.2307/4331619,0.00234192037471,1.0,0.712781564805
11,10.2307/4331619,0.0304449648712,13.0,6.1525218484
29,10.2307/4331619,0.259953161593,111.0,11.7116140757
40,10.2307/4331619,0.016393442623,7.0,2.19691915458
49,10.2307/4331619,0.016393442623,7.0,2.28764213181
56,10.2307/4331619,0.00936768149883,4.0,3.10155562326
63,10.2307/4331619,0.00234192037471,1.0,0.289779891769
67,10.2307/4331619,0.016393442623,7.0,3.30855119073
70,10.2307/4331619,0.0210772833724,9.0,1.01282857075
75,10.2307/4331619,0.19906323185,85.0,3.52407649881
81,10.2307/4331619,0.0421545667447,18.0,2.05058591373
83,10.2307/4331619,0.152224824356,65.0,25.7684594154
86,10.2307/4331619,0.135831381733,58.0,3.28787095339
88,10.2307/4331619,0.03981264637,17.0,4.86450879512
89,10.2307/4331619,0.0538641686183,23.0,6.38493201975
98,10.2307/4331619,0.00234192037471,1.0,0.429971271632
12,10.2307/41488458,0.044776119403,18.0,2.51250111528
14,10.2307/41488458,0.00995024875622,4.0,1.41697330567
17,10.2307/41488458,0.00497512437811,2.0,0.965900490339
18,10.2307/41488458,0.0149253731343,6.0,3.00606727023
21,10.2307/41488458,0.00995024875622,4.0,2.47363264458
25,10.2307/41488458,0.221393034826,89.0,37.0794648719
27,10.2307/41488458,0.00248756218905,1.0,0.0748605263802
29,10.2307/41488458,0.164179104478,66.0,7.39672600691
31,10.2307/41488458,0.0771144278607,31.0,1.74213781547
33,10.2307/41488458,0.00746268656716,3.0,0.753118673375
37,10.2307/41488458,0.00248756218905,1.0,0.652519442362
46,10.2307/41488458,0.00746268656716,3.0,0.633305013244
52,10.2307/41488458,0.0174129353234,7.0,3.9855197028
54,10.2307/41488458,0.161691542289,65.0,22.6125055067
67,10.2307/41488458,0.00746268656716,3.0,1.5061315122
68,10.2307/41488458,0.101990049751,41.0,5.2417710092
81,10.2307/41488458,0.047263681592,19.0,2.29911601964
86,10.2307/41488458,0.0422885572139,17.0,1.02361705484
88,10.2307/41488458,0.0547263681592,22.0,6.68674211609
4,10.2307/41488459,0.11004784689,23.0,1.87200607927
23,10.2307/41488459,0.0334928229665,7.0,0.972106827068
24,10.2307/41488459,0.00478468899522,1.0,1.13988250592
25,10.2307/41488459,0.00478468899522,1.0,0.801351802512
29,10.2307/41488459,0.368421052632,77.0,16.5983947236
40,10.2307/41488459,0.0143540669856,3.0,1.92361820712
45,10.2307/41488459,0.0143540669856,3.0,1.22357402182
46,10.2307/41488459,0.239234449761,50.0,20.3021224341
69,10.2307/41488459,0.0143540669856,3.0,0.359106971779
86,10.2307/41488459,0.0526315789474,11.0,1.27397540572
89,10.2307/41488459,0.00478468899522,1.0,0.56716579414
96,10.2307/41488459,0.0287081339713,6.0,4.57597671912
99,10.2307/41488459,0.11004784689,23.0,37.045068189
0,10.2307/41488452,0.000147470874502,1.0,0.0195368210179
1,10.2307/41488452,0.00766848547412,52.0,1.97487015203
2,10.2307/41488452,0.00117976699602,8.0,0.289119614649
3,10.2307/41488452,0.0122400825837,83.0,2.0855907985
4,10.2307/41488452,0.0514673352013,349.0,0.875502493719
5,10.2307/41488452,0.000737354372511,5.0,0.224419501675
7,10.2307/41488452,0.000442412623507,3.0,0.0906213501677
10,10.2307/41488452,0.00589883498009,40.0,0.574702298028
12,10.2307/41488452,0.00235953399204,16.0,0.132399409899
14,10.2307/41488452,0.0240377525439,163.0,3.42311579515
15,10.2307/41488452,0.0197610971833,134.0,2.34999862217
16,10.2307/41488452,0.000442412623507,3.0,0.0597701382656
18,10.2307/41488452,0.00501400973308,34.0,1.00985418693
20,10.2307/41488452,0.0109128447132,74.0,2.49101247643
22,10.2307/41488452,0.00103229612152,7.0,0.14092634512
23,10.2307/41488452,0.0874502285799,593.0,2.53818450347
25,10.2307/41488452,0.0153369709482,104.0,2.56867464672
26,10.2307/41488452,0.00398171361156,27.0,0.741203945338
27,10.2307/41488452,0.0713759032591,484.0,2.14798155091
28,10.2307/41488452,0.000589883498009,4.0,0.0898407852017
29,10.2307/41488452,0.00280194661554,19.0,0.126235500352
31,10.2307/41488452,0.00324435923905,22.0,0.0732952454441
32,10.2307/41488452,0.00103229612152,7.0,0.150982261253
34,10.2307/41488452,0.104114437399,706.0,2.77626986946
35,10.2307/41488452,0.277982598437,1885.0,63.5039602107
36,10.2307/41488452,0.000147470874502,1.0,0.0122340713034
37,10.2307/41488452,0.00103229612152,7.0,0.270784502405
38,10.2307/41488452,0.00103229612152,7.0,0.351702945753
40,10.2307/41488452,0.000737354372511,5.0,0.0988143846256
41,10.2307/41488452,0.00235953399204,16.0,0.502522189337
43,10.2307/41488452,0.0252175195399,171.0,0.896920653872
45,10.2307/41488452,0.00250700486654,17.0,0.2137029199
46,10.2307/41488452,0.00250700486654,17.0,0.212751632528
48,10.2307/41488452,0.0148945583247,101.0,3.21620938242
49,10.2307/41488452,0.00103229612152,7.0,0.144052970105
51,10.2307/41488452,0.000737354372511,5.0,0.109268847276
53,10.2307/41488452,0.00162217961953,11.0,0.302050279812
54,10.2307/41488452,0.0281669370299,191.0,3.93913626948
55,10.2307/41488452,0.000147470874502,1.0,0.0597551484193
56,10.2307/41488452,0.000147470874502,1.0,0.0488262885686
57,10.2307/41488452,0.000147470874502,1.0,0.0412930716282
58,10.2307/41488452,0.00147470874502,10.0,0.245993454312
61,10.2307/41488452,0.000442412623507,3.0,0.0651779613414
63,10.2307/41488452,0.000294941749005,2.0,0.0364949163207
64,10.2307/41488452,0.0196136263088,133.0,2.70797518387
66,10.2307/41488452,0.000147470874502,1.0,0.0261816586922
67,10.2307/41488452,0.00191712136853,13.0,0.386916545384
68,10.2307/41488452,0.00383424273706,26.0,0.197060619839
69,10.2307/41488452,0.000442412623507,3.0,0.0110681842061
70,10.2307/41488452,0.00117976699602,8.0,0.0566914482901
71,10.2307/41488452,0.000589883498009,4.0,0.113561482242
75,10.2307/41488452,0.0126824952072,86.0,0.224522042019
76,10.2307/41488452,0.000294941749005,2.0,0.051114315043
77,10.2307/41488452,0.000442412623507,3.0,0.069328925563
78,10.2307/41488452,0.0143046748267,97.0,2.19352670516
79,10.2307/41488452,0.0427665536057,290.0,5.14604208824
80,10.2307/41488452,0.000147470874502,1.0,0.0692206659922
81,10.2307/41488452,0.0151895000737,103.0,0.738884948727
82,10.2307/41488452,0.0367202477511,249.0,4.87621349337
83,10.2307/41488452,0.0212358059283,144.0,3.59477506728
84,10.2307/41488452,0.000294941749005,2.0,0.0855956477358
85,10.2307/41488452,0.000442412623507,3.0,0.090785362899
86,10.2307/41488452,0.0300840583985,204.0,0.728200659572
91,10.2307/41488452,0.000294941749005,2.0,0.0438402327429
93,10.2307/41488452,0.000147470874502,1.0,0.0154026931018
97,10.2307/41488452,0.000442412623507,3.0,0.0911064658937
99,10.2307/41488452,0.000884825247014,6.0,0.297856001161
0,10.2307/41488453,0.000317914481005,2.0,0.0421170508097
1,10.2307/41488453,0.00174852964553,11.0,0.450299999724
2,10.2307/41488453,0.0173263392148,109.0,4.24607955126
3,10.2307/41488453,0.00349705929105,22.0,0.595864826022
4,10.2307/41488453,0.0731203306311,460.0,1.24383808796
6,10.2307/41488453,0.000476871721507,3.0,0.0680127144113
7,10.2307/41488453,0.00111270068352,7.0,0.227919441976
10,10.2307/41488453,0.000158957240502,1.0,0.0154866328204
11,10.2307/41488453,0.00206644412653,13.0,0.41760083123
12,10.2307/41488453,0.0324272770625,204.0,1.81957639186
17,10.2307/41488453,0.000317914481005,2.0,0.0617218243707
21,10.2307/41488453,0.00111270068352,7.0,0.276617479806
22,10.2307/41488453,0.00286123032904,18.0,0.390607621607
23,10.2307/41488453,0.03481163567,219.0,1.01038448536
25,10.2307/41488453,0.000317914481005,2.0,0.0532451205611
26,10.2307/41488453,0.000317914481005,2.0,0.0591804159185
27,10.2307/41488453,0.0472103004292,297.0,1.42074355216
28,10.2307/41488453,0.00127165792402,8.0,0.193676796838
29,10.2307/41488453,0.000476871721507,3.0,0.0214843994652
31,10.2307/41488453,0.0438721983786,276.0,0.991142876421
32,10.2307/41488453,0.00158957240502,10.0,0.232488751177
33,10.2307/41488453,0.000635828962009,4.0,0.0641665250245
34,10.2307/41488453,0.000158957240502,1.0,0.00423868397473
36,10.2307/41488453,0.00190748688603,12.0,0.158243657622
38,10.2307/41488453,0.000158957240502,1.0,0.0541566790461
39,10.2307/41488453,0.00762994754411,48.0,1.5527626203
40,10.2307/41488453,0.00158957240502,10.0,0.213021885915
41,10.2307/41488453,0.00127165792402,8.0,0.270831582093
42,10.2307/41488453,0.000953743443014,6.0,0.27902438917
43,10.2307/41488453,0.0213002702273,134.0,0.757594428338
44,10.2307/41488453,0.000476871721507,3.0,0.0513097442662
45,10.2307/41488453,0.00492767445557,31.0,0.420046420144
46,10.2307/41488453,0.0160546812907,101.0,1.36244635976
47,10.2307/41488453,0.0999841042759,629.0,8.64135751467
52,10.2307/41488453,0.000158957240502,1.0,0.0363825628568
58,10.2307/41488453,0.000635828962009,4.0,0.106061460098
60,10.2307/41488453,0.000476871721507,3.0,0.190912106453
61,10.2307/41488453,0.000476871721507,3.0,0.0702546106908
62,10.2307/41488453,0.000476871721507,3.0,0.0842600102383
64,10.2307/41488453,0.00143061516452,9.0,0.197519331826
65,10.2307/41488453,0.00890160546813,56.0,1.83443154638
67,10.2307/41488453,0.0594500079479,374.0,11.9982970697
68,10.2307/41488453,0.0120807502782,76.0,0.62088926059
69,10.2307/41488453,0.0446669845811,281.0,1.11746904814
70,10.2307/41488453,0.00222540136703,14.0,0.106937409632
72,10.2307/41488453,0.000158957240502,1.0,0.0198788274474
74,10.2307/41488453,0.00286123032904,18.0,0.40831958325
75,10.2307/41488453,0.0179621681768,113.0,0.317989686749
77,10.2307/41488453,0.000794786202512,5.0,0.124548149272
79,10.2307/41488453,0.0785248768081,494.0,9.44879320308
81,10.2307/41488453,0.00302018756954,19.0,0.146915377507
82,10.2307/41488453,0.00556350341758,35.0,0.738797587074
83,10.2307/41488453,0.00127165792402,8.0,0.215264926361
86,10.2307/41488453,0.00778890478461,49.0,0.188534589528
87,10.2307/41488453,0.000158957240502,1.0,0.0307473001355
88,10.2307/41488453,0.000635828962009,4.0,0.0776887712798
89,10.2307/41488453,0.0294070894929,185.0,3.48584731051
91,10.2307/41488453,0.26275631855,1653.0,39.0561804112
92,10.2307/41488453,0.0155778095692,98.0,1.18219586063
93,10.2307/41488453,0.00842473374662,53.0,0.879926892694
94,10.2307/41488453,0.0103322206326,65.0,1.50575864596
96,10.2307/41488453,0.000158957240502,1.0,0.0253372313436
97,10.2307/41488453,0.000158957240502,1.0,0.0327342205916
0,10.2307/41488451,0.0020634027387,11.0,0.273357909687
1,10.2307/41488451,0.00168823860439,9.0,0.434773207899
4,10.2307/41488451,0.066779215907,356.0,1.13597041359
6,10.2307/41488451,0.000937910335772,5.0,0.133767268918
8,10.2307/41488451,0.000375164134309,2.0,0.0934978118174
11,10.2307/41488451,0.00150065653724,8.0,0.303262696191
12,10.2307/41488451,0.0118176702307,63.0,0.663119315174
15,10.2307/41488451,0.000750328268618,4.0,0.0892293773502
16,10.2307/41488451,0.010879759895,58.0,1.46986030386
18,10.2307/41488451,0.000187582067154,1.0,0.0377802489412
21,10.2307/41488451,0.000562746201463,3.0,0.139898751142
22,10.2307/41488451,0.000937910335772,5.0,0.128041046475
23,10.2307/41488451,0.000562746201463,3.0,0.0163333328127
24,10.2307/41488451,0.000187582067154,1.0,0.0446886970058
26,10.2307/41488451,0.000937910335772,5.0,0.174593883204
27,10.2307/41488451,0.00506471581317,27.0,0.152417211279
29,10.2307/41488451,0.0135059088351,72.0,0.608478816141
31,10.2307/41488451,0.00150065653724,8.0,0.0339022226331
34,10.2307/41488451,0.0348902644907,186.0,0.930368472072
40,10.2307/41488451,0.000562746201463,3.0,0.0754147824588
43,10.2307/41488451,0.0281373100732,150.0,1.00076990162
44,10.2307/41488451,0.00131307447008,7.0,0.141282261505
45,10.2307/41488451,0.00131307447008,7.0,0.111929518785
49,10.2307/41488451,0.00581504408179,31.0,0.81146713023
52,10.2307/41488451,0.00168823860439,9.0,0.386408614968
54,10.2307/41488451,0.0112549240293,60.0,1.57399717999
57,10.2307/41488451,0.000187582067154,1.0,0.0525245392442
59,10.2307/41488451,0.000187582067154,1.0,0.0441612526829
62,10.2307/41488451,0.380791596323,2030.0,67.2833014788
63,10.2307/41488451,0.000187582067154,1.0,0.0232106572473
64,10.2307/41488451,0.00281373100732,15.0,0.388480621683
65,10.2307/41488451,0.00112549240293,6.0,0.231940044583
67,10.2307/41488451,0.000187582067154,1.0,0.0378581171702
68,10.2307/41488451,0.100731570062,537.0,5.17709153932
69,10.2307/41488451,0.0159444757081,85.0,0.398895476374
70,10.2307/41488451,0.0435190395798,232.0,2.0912242759
71,10.2307/41488451,0.000937910335772,5.0,0.18056190468
73,10.2307/41488451,0.000375164134309,2.0,0.112233729392
75,10.2307/41488451,0.0829112736822,442.0,1.46780331231
76,10.2307/41488451,0.000187582067154,1.0,0.0325085509573
78,10.2307/41488451,0.000937910335772,5.0,0.143822309384
81,10.2307/41488451,0.00506471581317,27.0,0.2463703391
82,10.2307/41488451,0.00281373100732,15.0,0.373645439367
83,10.2307/41488451,0.00281373100732,15.0,0.476305448697
84,10.2307/41488451,0.000187582067154,1.0,0.0544385750606
85,10.2307/41488451,0.000187582067154,1.0,0.038492812219
86,10.2307/41488451,0.02307259426,123.0,0.558484435032
87,10.2307/41488451,0.000375164134309,2.0,0.0725684731391
89,10.2307/41488451,0.00468955167886,25.0,0.555888440139
93,10.2307/41488451,0.000187582067154,1.0,0.0195921331689
95,10.2307/41488451,0.120802851247,644.0,9.58487044612
97,10.2307/41488451,0.00356405927593,19.0,0.733950225679
2,10.2307/41488456,0.0127041742287,7.0,3.11334862716
4,10.2307/41488456,0.00181488203267,1.0,0.030872663976
5,10.2307/41488456,0.005444646098,3.0,1.65712011709
6,10.2307/41488456,0.0780399274047,43.0,11.1302621982
10,10.2307/41488456,0.237749546279,131.0,23.1630840773
15,10.2307/41488456,0.010889292196,6.0,1.29495955713
23,10.2307/41488456,0.0235934664247,13.0,0.684784612171
24,10.2307/41488456,0.00181488203267,1.0,0.432369226385
29,10.2307/41488456,0.295825771325,163.0,13.3277750737
30,10.2307/41488456,0.00181488203267,1.0,0.35211408381
43,10.2307/41488456,0.0399274047187,22.0,1.42011246947
69,10.2307/41488456,0.0689655172414,38.0,1.72536453108
70,10.2307/41488456,0.00181488203267,1.0,0.0872106875806
75,10.2307/41488456,0.0344827586207,19.0,0.610458687623
81,10.2307/41488456,0.0471869328494,26.0,2.2953826189
86,10.2307/41488456,0.137931034483,76.0,3.3386941667
6,10.2307/41488457,0.0064829821718,4.0,0.924620175822
11,10.2307/41488457,0.0032414910859,2.0,0.655062169123
13,10.2307/41488457,0.0113452188006,7.0,2.15106227161
14,10.2307/41488457,0.0599675850891,37.0,8.53973296135
16,10.2307/41488457,0.00162074554295,1.0,0.21896342927
18,10.2307/41488457,0.0194489465154,12.0,3.91714438455
20,10.2307/41488457,0.00486223662885,3.0,1.10987486986
23,10.2307/41488457,0.260940032415,161.0,7.57361023941
27,10.2307/41488457,0.119935170178,74.0,3.60932080836
29,10.2307/41488457,0.311183144246,192.0,14.0196675045
